oldUri,newUri
http://hdl.handle.net/11459/CCR_C-4457_5b86a103-c840-4023-c4f6-37a1b9a0f959,http://www.wikidata.org/entity/Q903809
http://hdl.handle.net/11459/CCR_C-4460_47fd268f-9d73-68ce-ae48-e76b6ecda303,http://www.wikidata.org/entity/Q849737
http://hdl.handle.net/11459/CCR_C-4485_dff6ff79-dc5a-0700-1f29-58b070776340,http://www.wikidata.org/entity/Q10770146
http://hdl.handle.net/11459/CCR_C-4491_8489977f-275f-bd6d-66f5-0346d4acdb29,http://www.wikidata.org/entity/Q7925
http://hdl.handle.net/11459/CCR_C-4501_4669c35e-3815-a22d-a985-7c0bfb0a1a45,http://www.wikidata.org/entity/Q4317724
http://hdl.handle.net/11459/CCR_C-4505_330f2753-67ff-1f18-bf52-ad7b91296353,http://www.wikidata.org/entity/Q1371624
http://hdl.handle.net/11459/CCR_C-4506_3131b3a1-448e-b834-fc9e-1bb432394713,http://www.wikidata.org/entity/Q3968640
http://hdl.handle.net/11459/CCR_C-4507_f74e2a3d-8f08-e1cb-2554-129ece0e4081,http://www.wikidata.org/entity/Q42804
http://hdl.handle.net/11459/CCR_C-4508_b492bc83-fc56-54d2-f749-5217b928d616,http://www.wikidata.org/entity/Q10779529
http://hdl.handle.net/11459/CCR_C-4509_3dfda6fe-f82d-cd6e-1115-eabac6b69215,http://www.wikidata.org/entity/Q82594
http://hdl.handle.net/11459/CCR_C-4512_a2ab5adf-1695-3fc8-e233-a2f788730272,http://www.wikidata.org/entity/Q3968640
http://hdl.handle.net/11459/CCR_C-4513_a77cd4fc-1fbf-1481-f0b1-ee7b30b66207,http://www.wikidata.org/entity/Q37501
http://hdl.handle.net/11459/CCR_C-4514_8738ea08-8649-c7ee-3fd3-b807e144e6c1,http://www.wikidata.org/entity/Q2142903
http://hdl.handle.net/11459/CCR_C-4518_078e427b-30fa-9716-60af-826fcea14506,http://www.wikidata.org/entity/Q157943
http://hdl.handle.net/11459/CCR_C-4520_8247fa84-fbd1-97a5-2f69-cd7eba5f50b4,http://www.wikidata.org/entity/Q131308697
http://hdl.handle.net/11459/CCR_C-4522_3770b713-c515-7636-270f-3902c69a5bbb,http://www.wikidata.org/entity/Q18809854
http://hdl.handle.net/11459/CCR_C-4523_7d3391ea-9b40-2745-b8e5-971a9749cfa5,http://www.wikidata.org/entity/Q1282114
http://hdl.handle.net/11459/CCR_C-4524_846180c5-5f7a-2043-6e22-192b78706e32,http://www.wikidata.org/entity/Q24841721
http://hdl.handle.net/11459/CCR_C-4526_4f0fbf03-88c4-d0a0-6735-c96c4dfb0f74,http://www.wikidata.org/entity/Q11663
http://hdl.handle.net/11459/CCR_C-4532_afcac6b3-faaa-b9b4-7d2c-465bd3a58f8a,http://www.wikidata.org/entity/Q3302947
http://hdl.handle.net/11459/CCR_C-4533_69eac0ec-33d2-fd98-404c-1912605cfafb,http://www.wikidata.org/entity/Q2041172
http://hdl.handle.net/11459/CCR_C-4543_146e0d41-a5e6-9c80-4184-734e67ea5767,http://www.wikidata.org/entity/Q1799493
http://hdl.handle.net/11459/CCR_C-4545_206cda2f-2e8e-7628-280a-e727cb231676,http://www.wikidata.org/entity/Q244775
http://hdl.handle.net/11459/CCR_C-4546_cb6a51ef-538e-0064-7ed1-ee4e60d22b35,http://www.wikidata.org/entity/Q1363085
http://hdl.handle.net/11459/CCR_C-4547_6a54dc05-75e9-7c7b-b850-c78a318b4598,http://www.wikidata.org/entity/Q1436668
http://hdl.handle.net/11459/CCR_C-4553_05436ced-7ab8-4db7-f88a-665aef7e8027,http://www.wikidata.org/entity/Q812534
http://hdl.handle.net/11459/CCR_C-4557_1c6caf8b-7572-c7e5-2c0d-d3d06b23f2c6,http://www.wikidata.org/entity/Q104442051
http://hdl.handle.net/11459/CCR_C-4560_5f3189fa-6ce1-8b44-08a7-7ada00467e10,http://www.wikidata.org/entity/Q2725298
http://hdl.handle.net/11459/CCR_C-4565_16cf761a-70ee-5522-1044-1a2803113004,http://www.wikidata.org/entity/Q2545446
http://hdl.handle.net/11459/CCR_C-4568_b11054e3-3387-de69-675c-2388ebf0b8fa,http://www.wikidata.org/entity/Q43249
http://hdl.handle.net/11459/CCR_C-4569_baa52a2f-d485-b79a-9a23-a72d12f7f018,http://www.wikidata.org/entity/Q8188
http://hdl.handle.net/11459/CCR_C-4570_1a33c68b-62c1-70ed-3b00-97a76061b999,http://www.wikidata.org/entity/Q111352
http://hdl.handle.net/11459/CCR_C-4571_87faedcf-a20c-3343-89c8-ca57cb520cc7,http://www.wikidata.org/entity/Q187931
http://hdl.handle.net/11459/CCR_C-4583_923b537f-6520-c47a-7e42-1273220e5def,http://www.wikidata.org/entity/Q189210
http://hdl.handle.net/11459/CCR_C-4584_36aaeda9-1996-4fd1-c59b-d6168523b48a,http://www.wikidata.org/entity/Q193424
http://hdl.handle.net/11459/CCR_C-4587_0d14e357-7f0e-31f1-c80e-1b24cd76b5be,http://www.wikidata.org/entity/Q3244907
http://hdl.handle.net/11459/CCR_C-4589_6ac90302-5882-d46a-8631-548d0ab7361a,http://www.wikidata.org/entity/Q2487752
http://hdl.handle.net/11459/CCR_C-4590_8944142a-4c0d-ac0b-afde-67dc79a8c50f,http://www.wikidata.org/entity/Q9391534
http://hdl.handle.net/11459/CCR_C-4592_5811acf3-731b-f85f-ed70-c592d512de4d,http://www.wikidata.org/entity/Q1125472
http://hdl.handle.net/11459/CCR_C-4593_04b55285-440e-f85a-7cb3-03601e68280d,http://www.wikidata.org/entity/Q1671442
http://hdl.handle.net/11459/CCR_C-4595_5337866a-8138-5f33-2f8e-ab69790d38f4,http://www.wikidata.org/entity/Q4771118
http://hdl.handle.net/11459/CCR_C-4596_2bd79a14-dba8-5adf-284c-553264ffdd0d,http://www.wikidata.org/entity/Q733553
http://hdl.handle.net/11459/CCR_C-4597_a9d69eaf-5d6f-17a2-f107-9aaff21d137b,http://www.wikidata.org/entity/Q119565
http://hdl.handle.net/11459/CCR_C-4598_f4b6cd5a-89d1-a2b1-7119-1beb2fd83fba,http://www.wikidata.org/entity/Q690110
http://hdl.handle.net/11459/CCR_C-4599_2eee055a-fe8b-953a-52a9-c0ad8dae82d2,http://www.wikidata.org/entity/Q184748
http://hdl.handle.net/11459/CCR_C-4602_70bf1f19-241b-d60a-a336-0e7783ba3d6a,http://www.wikidata.org/entity/Q39531
http://hdl.handle.net/11459/CCR_C-4606_3033eb5f-6cad-16d3-7c80-e164039e545e,http://www.wikidata.org/entity/Q738621
http://hdl.handle.net/11459/CCR_C-4607_7edc8b7b-3b3e-6592-dd57-0dd23c85e8b1,http://www.wikidata.org/entity/Q46904
http://hdl.handle.net/11459/CCR_C-4608_12febff3-a8d9-ed42-275b-f95f0a5154bc,http://www.wikidata.org/entity/Q79686
http://hdl.handle.net/11459/CCR_C-4609_e721b223-f841-8182-81b4-aaf7fca5b546,http://www.wikidata.org/entity/Q943687
http://hdl.handle.net/11459/CCR_C-4613_7f7417ce-98c6-7940-26f5-c2207acacfcf,http://www.wikidata.org/entity/Q1673963
http://hdl.handle.net/11459/CCR_C-4637_fbf03539-1f83-7ede-0161-2be9aa30e119,http://www.wikidata.org/entity/Q484692
http://hdl.handle.net/11459/CCR_C-4643_1d86632b-7fa4-463e-8e2b-9ddca1abdbc7,http://www.wikidata.org/entity/Q83790
http://hdl.handle.net/11459/CCR_C-4667_dc340530-bd1b-2c37-0fc7-196517817944,http://www.wikidata.org/entity/Q34228
http://hdl.handle.net/11459/CCR_C-4668_517aa280-6765-b2c1-786d-5466f8408f8f,http://www.wikidata.org/entity/Q1322198
http://hdl.handle.net/11459/CCR_C-4671_38b2f74c-4edb-0f07-4296-b7ac4ab2856d,http://www.wikidata.org/entity/Q736748
http://hdl.handle.net/11459/CCR_C-4672_e8b65d8a-7901-16db-aa32-d49f5490d357,http://www.wikidata.org/entity/Q3915038
http://hdl.handle.net/11459/CCR_C-4673_e3598acb-ec58-189c-4b9b-e66010d3fa35,http://www.wikidata.org/entity/Q4388663
http://hdl.handle.net/11459/CCR_C-4677_424862ee-70e5-3bdc-82d0-0ddf23824de5,http://www.wikidata.org/entity/Q17020668
http://hdl.handle.net/11459/CCR_C-4678_159d14bf-f2c2-627a-a613-12cdd9ae167e,http://www.wikidata.org/entity/Q7102403
http://hdl.handle.net/11459/CCR_C-4679_a0efc3e6-402e-20e5-9566-36e0a44b441f,http://www.wikidata.org/entity/Q214090
http://hdl.handle.net/11459/CCR_C-4685_1d34dcd5-d6df-a49d-0def-0402ae1de2cf,http://www.wikidata.org/entity/Q6926370
http://hdl.handle.net/11459/CCR_C-4696_ab1d0c13-c9bc-4a78-cd04-2ee03139f7de,http://www.wikidata.org/entity/Q3329375
http://hdl.handle.net/11459/CCR_C-4702_a731f34a-1f0a-e744-c4e7-c975ad65a3e3,http://www.wikidata.org/entity/Q12133
http://hdl.handle.net/11459/CCR_C-471_46df838b-1f13-95e4-4ada-a77afd3d6333,http://www.wikidata.org/entity/Q31464082
http://hdl.handle.net/11459/CCR_C-4714_503922a7-5c7b-f85a-cf78-f77cefcd1c01,http://www.wikidata.org/entity/Q112872396
http://hdl.handle.net/11459/CCR_C-4719_5829229e-8ac2-1a31-1522-c41d1f87252f,http://www.wikidata.org/entity/Q160289
http://hdl.handle.net/11459/CCR_C-4720_6321d6a2-17df-fc40-90a5-2633a1176633,http://www.wikidata.org/entity/Q69946825
http://hdl.handle.net/11459/CCR_C-4721_ea322f7b-3318-43e9-2e77-54a15664cf7b,http://www.wikidata.org/entity/Q1539971
http://hdl.handle.net/11459/CCR_C-4723_76fbfc95-23bb-f968-2d8d-75de0c4d4b84,http://www.wikidata.org/entity/Q724965
http://hdl.handle.net/11459/CCR_C-4918_60206582-d08e-9960-1724-973b83c6dcc4,http://www.wikidata.org/entity/Q110786
http://hdl.handle.net/11459/CCR_C-4923_5ec30d7d-5adf-36c8-4622-2d644e7c55b0,http://www.wikidata.org/entity/Q577714
http://hdl.handle.net/11459/CCR_C-4924_1867b087-ed2e-1641-4948-6753bc5c439a,http://www.wikidata.org/entity/Q14169499
http://hdl.handle.net/11459/CCR_C-4925_fe8c3b92-8af1-70e2-2534-923b977ac4e8,http://www.wikidata.org/entity/Q1817208
http://hdl.handle.net/11459/CCR_C-4927_53697828-2de2-b72a-e39e-a7505381de8e,http://www.wikidata.org/entity/Q162378
http://hdl.handle.net/11459/CCR_C-4931_fd6999b5-9aba-cc1c-a586-09739b538d36,http://www.wikidata.org/entity/Q1775415
http://hdl.handle.net/11459/CCR_C-4932_98dfae04-f3f0-0242-d09d-5de1e5762b32,http://www.wikidata.org/entity/Q128234
http://hdl.handle.net/11459/CCR_C-4934_47f7507c-4606-bb34-0521-b7d50f911769,http://www.wikidata.org/entity/Q131105
http://hdl.handle.net/11459/CCR_C-4935_ce8e56aa-1fb0-e82b-a675-c2aa9f02e1ac,http://www.wikidata.org/entity/Q1233197
http://hdl.handle.net/11459/CCR_C-4938_8d013ba9-c95a-ec59-6cc9-ed61e2cff5f1,http://www.wikidata.org/entity/Q145599
http://hdl.handle.net/11459/CCR_C-4944_b517cd2c-49d6-8939-0c1c-39729785d33d,http://www.wikidata.org/entity/Q188078
http://hdl.handle.net/11459/CCR_C-4948_ed655357-4652-f480-1a1e-a2999b785608,http://www.wikidata.org/entity/Q34698
http://hdl.handle.net/11459/CCR_C-4951_3b095c38-b7d9-6903-267b-5ab6a7812459,http://www.wikidata.org/entity/Q36224
http://hdl.handle.net/11459/CCR_C-4953_3b535017-3e8a-4d99-0e6b-c561a5393de2,http://www.wikidata.org/entity/Q134316
http://hdl.handle.net/11459/CCR_C-4954_54d01aae-b754-1f07-c8ba-6bd1c0895d55,http://www.wikidata.org/entity/Q36484
http://hdl.handle.net/11459/CCR_C-4955_80fe4ee9-ea7e-527a-a860-b7956c95e1f8,http://www.wikidata.org/entity/Q380057
http://hdl.handle.net/11459/CCR_C-4958_bc9f802c-787a-4bbe-f829-8b423bd1e279,http://www.wikidata.org/entity/Q2166170
http://hdl.handle.net/11459/CCR_C-4961_57674d9b-4a0e-19a1-55ec-65007547145d,http://www.wikidata.org/entity/Q179230
http://hdl.handle.net/11459/CCR_C-4962_673a01b8-1f75-eb1a-f62b-73050412de72,http://www.wikidata.org/entity/Q10345583
http://hdl.handle.net/11459/CCR_C-4963_4c9f21be-dd57-81d4-f57f-f77c593bbc03,http://www.wikidata.org/entity/Q12717679
http://hdl.handle.net/11459/CCR_C-4966_7a720367-df40-f728-e11d-7504a03ec27b,http://www.wikidata.org/entity/Q192630
http://hdl.handle.net/11459/CCR_C-4970_2c4ea867-e4c9-2d91-d584-1177ffbfd48c,http://www.wikidata.org/entity/Q83034
http://hdl.handle.net/11459/CCR_C-4972_3c42487e-d131-661b-2511-b7b211923416,http://www.wikidata.org/entity/Q82622
http://hdl.handle.net/11459/CCR_C-4978_a69b24e2-9ecc-6c7d-bfc1-96f8ba0e1917,http://www.wikidata.org/entity/Q36224
http://hdl.handle.net/11459/CCR_C-4987_6ebb2945-a947-2f79-4183-1d708b8eb003,http://www.wikidata.org/entity/Q2105891
http://hdl.handle.net/11459/CCR_C-4989_28673174-122b-2bab-340e-d77c6ae4ea3c,http://www.wikidata.org/entity/Q12021746
http://hdl.handle.net/11459/CCR_C-4992_205e8a19-8278-61e1-5c80-6567eca3cb84,http://www.wikidata.org/entity/Q282301
http://hdl.handle.net/11459/CCR_C-5024_075ac17f-d218-8298-c99e-86d0490ae1a4,http://www.wikidata.org/entity/Q29882054
http://hdl.handle.net/11459/CCR_C-5040_69dea974-61a9-00c1-cbf8-c714cdee6918,http://www.wikidata.org/entity/Q482980
http://hdl.handle.net/11459/CCR_C-5042_226e1c92-9f09-ae93-0875-c4fe8814b3b8,http://www.wikidata.org/entity/Q215627
http://hdl.handle.net/11459/CCR_C-5044_d5fa7f04-2a1c-46f0-269c-6950942165ab,http://www.wikidata.org/entity/Q3201279
http://hdl.handle.net/11459/CCR_C-5120_ec07a165-3747-0bb2-7709-8dcfa541e22f,http://www.wikidata.org/entity/Q21821348
http://hdl.handle.net/11459/CCR_C-5121_79e664d5-ee01-1ff8-bb51-ef81e8bc8e11,http://www.wikidata.org/entity/Q1322263
http://hdl.handle.net/11459/CCR_C-5122_2ef8316e-bcfe-ded8-5f05-0c95d8667d30,http://www.wikidata.org/entity/Q21160456
http://hdl.handle.net/11459/CCR_C-5123_c59fad9e-85ea-f3f1-06d6-f20bf9608b34,http://www.wikidata.org/entity/Q233861
http://hdl.handle.net/11459/CCR_C-5124_d8ee7cec-fc12-5589-e4a0-b22a74cda196,http://www.wikidata.org/entity/Q179465
http://hdl.handle.net/11459/CCR_C-513_bca39b9a-8512-a756-4c07-e18d68cc4a78,http://www.wikidata.org/entity/Q130989
http://hdl.handle.net/11459/CCR_C-5131_d00bbcd5-16a6-9341-eb3f-f6836d5bc0ed,http://www.wikidata.org/entity/Q191609
http://hdl.handle.net/11459/CCR_C-5134_e66f1327-ac29-1e0f-f6e5-7503828305bb,http://www.wikidata.org/entity/Q170412
http://hdl.handle.net/11459/CCR_C-5138_f13da5b3-d1c8-bd38-334c-973feb449d5a,http://www.wikidata.org/entity/Q3264652
http://hdl.handle.net/11459/CCR_C-5142_232d4537-4437-1b8a-65a3-9a29cb5f0a79,http://www.wikidata.org/entity/Q1198578
http://hdl.handle.net/11459/CCR_C-5145_ba6b5b45-3272-8b4b-edb1-798a0dccd55c,http://www.wikidata.org/entity/Q682626
http://hdl.handle.net/11459/CCR_C-5148_9dde6058-abf3-8803-bc92-0679d0d296cf,http://www.wikidata.org/entity/Q111352
http://hdl.handle.net/11459/CCR_C-5151_0cbd0a1b-24d9-ecd7-3808-c398afddb4b8,http://www.wikidata.org/entity/Q207714
http://hdl.handle.net/11459/CCR_C-5162_16a71a2c-8d66-0b59-89ef-5e97adf739d5,http://www.wikidata.org/entity/Q34678
http://hdl.handle.net/11459/CCR_C-5170_ed855189-9d5f-8f31-cc70-499c055d0100,http://www.wikidata.org/entity/Q2029841
http://hdl.handle.net/11459/CCR_C-5171_4e667d92-95d9-a9c2-2cfd-584e07ec7ba3,http://www.wikidata.org/entity/P276
http://hdl.handle.net/11459/CCR_C-5175_07aea94a-d61d-e547-de80-07d77245cd04,http://www.wikidata.org/entity/Q131276
http://hdl.handle.net/11459/CCR_C-5178_36271765-7197-42fe-807c-ee32e8be8819,http://www.wikidata.org/entity/Q2668072
http://hdl.handle.net/11459/CCR_C-5184_8b549cb2-b356-64c1-cd39-ebd6e81070c0,http://www.wikidata.org/entity/Q853614
http://hdl.handle.net/11459/CCR_C-5191_edeaf1c0-dd17-1347-413d-966bf8525a13,http://www.wikidata.org/entity/Q10715094
http://hdl.handle.net/11459/CCR_C-5218_b4197565-13cd-dc44-ee62-8881e2df1fdd,http://www.wikidata.org/entity/P577
http://hdl.handle.net/11459/CCR_C-5225_10cc6de7-3149-d516-8e11-82b763507f1b,http://www.wikidata.org/entity/P123
http://hdl.handle.net/11459/CCR_C-5227_7b4def3f-3e4b-5fc2-908a-67dfbb10bfe2,http://www.wikidata.org/entity/Q18185
http://hdl.handle.net/11459/CCR_C-5230_cd724425-05ea-fbac-27d0-7d9b63259d3a,http://www.wikidata.org/entity/Q66363776
http://hdl.handle.net/11459/CCR_C-5253_3ab4ec91-be6b-5cba-6882-7346d7053ed8,http://www.wikidata.org/entity/Q38073102
http://hdl.handle.net/11459/CCR_C-5254_278735a8-d13a-1743-afea-04a3b95003bc,http://www.wikidata.org/entity/Q578
http://hdl.handle.net/11459/CCR_C-5255_c793e955-c6d7-b4be-39b0-2f434499edf1,http://www.wikidata.org/entity/Q177220
http://hdl.handle.net/11459/CCR_C-5257_6572a4ea-cc70-c721-bbd8-2f6c28cc71a1,http://www.wikidata.org/entity/Q110064475
http://hdl.handle.net/11459/CCR_C-5258_c9a21fcc-1d38-8f23-ef0d-6e342209ea89,http://www.wikidata.org/entity/Q372474
http://hdl.handle.net/11459/CCR_C-5262_0f597fc8-f18f-0bf2-5e0a-4be05ca97c37,http://www.wikidata.org/entity/P123
http://hdl.handle.net/11459/CCR_C-5263_b63ccb5c-e816-38dc-110a-cb8cd882c816,http://www.wikidata.org/entity/Q175151
http://hdl.handle.net/11459/CCR_C-5266_a04d43f1-87f9-bf44-4d41-a39dfad2621a,http://www.wikidata.org/entity/Q830012
http://hdl.handle.net/11459/CCR_C-5270_fb6d76ec-f774-acba-67b7-c5b7fdafeda3,http://www.wikidata.org/entity/Q131288
http://hdl.handle.net/11459/CCR_C-5278_241aa5b9-8c3a-5a49-d977-f1df1b0d7c5f,http://www.wikidata.org/entity/Q262501
http://hdl.handle.net/11459/CCR_C-5298_47f25896-9347-c87e-f906-5f7415a1af89,http://www.wikidata.org/entity/Q166142
http://hdl.handle.net/11459/CCR_C-5299_ecc21f39-847d-c2cc-6ce9-84061b7815a7,http://www.wikidata.org/entity/Q853614
http://hdl.handle.net/11459/CCR_C-5300_4109a690-6eb2-c247-22e2-63567781a20e,http://www.wikidata.org/entity/Q114469879
http://hdl.handle.net/11459/CCR_C-5302_8dfad601-5387-7317-57d1-1f0e65b75af2,http://www.wikidata.org/entity/P7228
http://hdl.handle.net/11459/CCR_C-5313_211d6935-b039-63cd-570b-404ac23f24df,http://www.wikidata.org/entity/Q5962346
http://hdl.handle.net/11459/CCR_C-5314_4e14064c-55a3-f609-3f0c-051f80e65599,http://www.wikidata.org/entity/Q1150070
http://hdl.handle.net/11459/CCR_C-5332_4ec29a98-77b9-852f-67a4-1d4d3c225067,http://www.wikidata.org/entity/Q60614978
http://hdl.handle.net/11459/CCR_C-5333_9a321546-abde-933c-64ee-2da43ba734a3,http://www.wikidata.org/entity/Q3331189
http://hdl.handle.net/11459/CCR_C-5334_6f64e4d6-7b42-4152-c0c6-5b014f25308c,http://www.wikidata.org/entity/Q117090383
http://hdl.handle.net/11459/CCR_C-5337_dcc36580-999f-8d14-9d17-4d6d9ed7f342,http://www.wikidata.org/entity/Q389408
http://hdl.handle.net/11459/CCR_C-5339_9632ff8d-1abc-bc9a-dd61-867598a01d8f,http://www.wikidata.org/entity/Q5509032
http://hdl.handle.net/11459/CCR_C-5343_024e3870-9400-ac91-4a42-1f61561b1b2d,http://www.wikidata.org/entity/Q1922471
http://hdl.handle.net/11459/CCR_C-5347_979cbc12-e1ae-a12d-514a-345653e0b719,http://www.wikidata.org/entity/Q11994045
http://hdl.handle.net/11459/CCR_C-5353_4d1e6d19-15c0-0959-0b13-d9a57cd6cc86,http://www.wikidata.org/entity/Q853614
http://hdl.handle.net/11459/CCR_C-5356_d4d861f6-e302-9b13-5ab5-f8ba171cc258,http://www.wikidata.org/entity/Q4919820
http://hdl.handle.net/11459/CCR_C-5357_a0e5136b-c741-d7a7-960a-593346bf8d11,http://www.wikidata.org/entity/Q1469824
http://hdl.handle.net/11459/CCR_C-5358_3cd089fe-ad03-6181-b20c-635ea41ed818,http://www.wikidata.org/entity/Q34770
http://hdl.handle.net/11459/CCR_C-5359_e1a8cf59-1acf-a120-c576-53616acf063a,http://www.wikidata.org/entity/Q2092812
http://hdl.handle.net/11459/CCR_C-5362_8cffd964-f57e-09ed-daed-eeabbf2d22c0,http://www.wikidata.org/entity/Q79719
http://hdl.handle.net/11459/CCR_C-5363_f97d09bf-e659-0d67-ae6f-74f417fb77e6,http://www.wikidata.org/entity/Q873636
http://hdl.handle.net/11459/CCR_C-5364_92cf9a34-fbd8-7288-0da0-970be9e240b3,http://www.wikidata.org/entity/Q82799
http://hdl.handle.net/11459/CCR_C-5390_a7db72ce-70e5-7ee5-0e82-a4edc64af16e,http://www.wikidata.org/entity/Q1756348
http://hdl.handle.net/11459/CCR_C-5411_46cafad1-c922-53c9-e801-4cca780bb4b1,http://www.wikidata.org/entity/Q1948408
http://hdl.handle.net/11459/CCR_C-5413_c864609d-6804-1515-d256-d34be2416372,http://www.wikidata.org/entity/P144
http://hdl.handle.net/11459/CCR_C-5414_55fd7a9e-edae-d8ad-a64f-c8e1058e7a6d,http://www.wikidata.org/entity/P859
http://hdl.handle.net/11459/CCR_C-5427_29063663-5799-3588-bb4f-e852c37e6c97,http://www.wikidata.org/entity/Q102190569
http://hdl.handle.net/11459/CCR_C-5428_65670fd6-3426-68ac-8f29-faef6ffd02ce,http://www.wikidata.org/entity/Q60558001
http://hdl.handle.net/11459/CCR_C-5435_155a7fae-a941-e6a8-4b63-4f6d1bd0c2aa,http://www.wikidata.org/entity/Q1144928
http://hdl.handle.net/11459/CCR_C-5436_6ab57c2c-5f8d-3561-6db6-d75da23d2637,http://www.wikidata.org/entity/Q658349
http://hdl.handle.net/11459/CCR_C-5446_9ea1ba83-090b-451e-3ee7-6a81ecaf07ac,http://www.wikidata.org/entity/Q1415187
http://hdl.handle.net/11459/CCR_C-5447_84ab1cc3-c878-54fa-dab0-51b459b8f2c1,http://www.wikidata.org/entity/Q170212
http://hdl.handle.net/11459/CCR_C-5452_61948224-3479-7414-28b4-dd886be68320,http://www.wikidata.org/entity/Q125953445
http://hdl.handle.net/11459/CCR_C-5462_6adebc97-c33b-7c9d-b0f3-a8b8ded5fdbd,http://www.wikidata.org/entity/Q6256
http://hdl.handle.net/11459/CCR_C-5470_264bbec8-0f10-7126-2925-23fe2594b0da,http://www.wikidata.org/entity/P276
http://hdl.handle.net/11459/CCR_C-5486_795b95d5-bebc-eaf3-c264-cf4a369f34d6,http://www.wikidata.org/entity/Q8236
http://hdl.handle.net/11459/CCR_C-5505_684adcc1-a842-b03d-2c89-584437731a3e,http://www.wikidata.org/entity/Q115792429
http://hdl.handle.net/11459/CCR_C-5509_49d08a21-ac57-b4a0-b951-9e973f2048ff,http://www.wikidata.org/entity/Q278059
http://hdl.handle.net/11459/CCR_C-5510_bbf82aa8-440f-f9aa-414d-cf0327bd06bb,http://www.wikidata.org/entity/Q311989
http://hdl.handle.net/11459/CCR_C-5511_72024d49-98cd-c8c8-4230-3e9a9be7a03e,http://www.wikidata.org/entity/Q13043846
http://hdl.handle.net/11459/CCR_C-5512_85d9121b-8109-2a32-4300-601190455645,http://www.wikidata.org/entity/Q28205722
http://hdl.handle.net/11459/CCR_C-5513_1137e774-26b5-2a51-9972-212bd7f21a1f,http://www.wikidata.org/entity/Q24839051
http://hdl.handle.net/11459/CCR_C-5515_cf1bf659-38aa-fdec-0b5b-95448672aeb6,http://www.wikidata.org/entity/Q2869
http://hdl.handle.net/11459/CCR_C-5520_d7d87a12-7b39-0364-795b-69347ede7de7,http://www.wikidata.org/entity/Q202444
http://hdl.handle.net/11459/CCR_C-5521_8f30e11f-1bff-420e-511b-2b5893bdc37c,http://www.wikidata.org/entity/Q101352
http://hdl.handle.net/11459/CCR_C-5543_8dceaef3-1489-ed9a-3bab-9459ed8ac96c,http://www.wikidata.org/entity/Q18658526
http://hdl.handle.net/11459/CCR_C-5547_856b5d69-84dd-ce72-7f88-043bb51f749a,http://www.wikidata.org/entity/Q29882054
http://hdl.handle.net/11459/CCR_C-5557_af316698-4657-30f3-29c0-3bfc7d3eb21a,http://www.wikidata.org/entity/Q107478770
http://hdl.handle.net/11459/CCR_C-5563_eef43aee-6ca8-5ba2-2e21-c3d0344bb3e9,http://www.wikidata.org/entity/Q2221906
http://hdl.handle.net/11459/CCR_C-5580_03e458f2-f873-8645-76eb-40e001b6c1ac,http://www.wikidata.org/entity/Q7884789
http://hdl.handle.net/11459/CCR_C-5582_0d7dc9e3-e288-56f8-2d9e-c91ae59f436f,http://www.wikidata.org/entity/Q34027
http://hdl.handle.net/11459/CCR_C-5583_8be52a01-2494-9656-bfef-39e7f748d104,http://www.wikidata.org/entity/Q36477
http://hdl.handle.net/11459/CCR_C-5584_0204e042-4aed-b069-3207-8a3383ea016a,http://www.wikidata.org/entity/Q27916659
http://hdl.handle.net/11459/CCR_C-5592_3e045756-ce3f-1a2a-61fa-7936a2c43fc5,http://www.wikidata.org/entity/Q13475484
http://hdl.handle.net/11459/CCR_C-5614_8dff2714-87f1-b8df-6a80-b9892898150d,http://www.wikidata.org/entity/Q2092198
http://hdl.handle.net/11459/CCR_C-5616_c39f4629-3f14-8ceb-f613-0610d30a5ff0,http://www.wikidata.org/entity/P6570
http://hdl.handle.net/11459/CCR_C-5617_816886fc-aad5-9d7f-dc0d-c4de75878994,http://www.wikidata.org/entity/Q332438
http://hdl.handle.net/11459/CCR_C-5618_781c0269-d942-e633-13a0-a8da5771c637,http://www.wikidata.org/entity/Q5374249
http://hdl.handle.net/11459/CCR_C-5644_ea415329-2992-eac9-d6ac-e029ed5387c3,http://www.wikidata.org/entity/Q614112
http://hdl.handle.net/11459/CCR_C-5652_819c3336-b9cb-edb4-ca86-20faa8645826,http://www.wikidata.org/entity/Q43249
http://hdl.handle.net/11459/CCR_C-5660_fd969968-40b8-5fa1-c08d-7de524996ba0,http://www.wikidata.org/entity/Q82042
http://hdl.handle.net/11459/CCR_C-5665_b2cc524e-c126-49d2-1b28-6b6d695fbc8f,http://www.wikidata.org/entity/Q183046
http://hdl.handle.net/11459/CCR_C-5668_e4bd514d-f803-f15d-0e1b-a7a09e460786,http://www.wikidata.org/entity/Q206287
http://hdl.handle.net/11459/CCR_C-5679_c1db52a3-06c5-1e48-edec-6866acef3539,http://www.wikidata.org/entity/Q1141160
http://hdl.handle.net/11459/CCR_C-5681_27cc64fa-5ca4-b61e-c5a0-a508d661fc28,http://www.wikidata.org/entity/Q15846545
http://hdl.handle.net/11459/CCR_C-5682_bff9e53f-17c7-d29d-8826-6a3b4f94a512,http://www.wikidata.org/entity/Q775593
http://hdl.handle.net/11459/CCR_C-5683_525f2d1e-59a2-fe57-6083-8da2201b728e,http://www.wikidata.org/entity/Q10779529
