source_Id,toDo_20260202,status_20260202-latest-round,wikidata_uri,mapping_provenance,possible_mapping_to_check_again,source_prefLabel,source_definition,source_isocat_id,source_is_used_concept,source_is_facet_VLO_xml,source_seems_to_be_property,source_extractedSourceFromDefinition,source_changeNote,source_instance_of,source_notation,http://www.w3.org/2004/02/skos/core#altLabel,http://openskos.org/xmlns#status,http://www.w3.org/2004/02/skos/core#inScheme,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#topConceptOf,http://www.w3.org/2004/02/skos/core#changeNote,http://www.w3.org/2004/02/skos/core#notation,http://openskos.org/xmlns#inSkosCollection,http://www.w3.org/2004/02/skos/core#definition,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.w3.org/2004/02/skos/core#example,http://www.w3.org/2004/02/skos/core#scopeNote,http://www.w3.org/2004/02/skos/core#note,http://www.w3.org/2004/02/skos/core#hasTopConcept,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2004/02/skos/core#member,http://www.w3.org/2004/02/skos/core#hiddenLabel,http://purl.org/dc/terms/modified,http://purl.org/dc/terms/dateSubmitted,http://purl.org/dc/terms/creator
http://hdl.handle.net/11459/CCR_C-5123_c59fad9e-85ea-f3f1-06d6-f20bf9608b34,"nothing, it has an accepted mapping",nothing to do,http://www.wikidata.org/entity/Q233861,isocatId-matches,,music notation,"the writing method for ordering tones or sounds in succession, in combination, and in temporal relationships to produce a composition having unity and continuity (source: http://www.merriam-webster.com/dictionary/music)",5123,y,null,y,http://www.merriam-webster.com/dictionary/music,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5123,0,musicNotation,MusicNotation,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5123,musicNotation,null,"the writing method for ordering tones or sounds in succession, in combination, and in temporal relationships to produce a composition having unity and continuity (source: http://www.merriam-webster.com/dictionary/music)@en",music notation@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5124_d8ee7cec-fc12-5589-e4a0-b22a74cda196,"nothing, it has an accepted mapping",nothing to do,http://www.wikidata.org/entity/Q179465,manually-validated,,polyphony,"a style of musical composition employing two or more simultaneous melodic lines, the number of voices (source: http://www.merriam-webster.com/dictionary/polyphony)",5124,y,null,y,http://www.merriam-webster.com/dictionary/polyphony,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5124,0,polyphony,Polyphony,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5124,polyphony,null,"a style of musical composition employing two or more simultaneous melodic lines, the number of voices (source: http://www.merriam-webster.com/dictionary/polyphony)@en",polyphony@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5125_4259bcdc-74e3-0d71-ef4b-39cc70e4e779,"nothing, it has an accepted mapping",nothing to do,https://www.wikidata.org/wiki/Q59154876,manually-validated,http://www.wikidata.org/entity/Q83960473|http://www.wikidata.org/entity/Property:P1476,title,a descriptive or general heading (source: http://www.merriam-webster.com/dictionary/title),5125,y,null,y,http://www.merriam-webster.com/dictionary/title,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5125,0,title,Title,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5125,title,null,a descriptive or general heading (source: http://www.merriam-webster.com/dictionary/title)@en,title@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5126_149258f8-77ab-f868-7b69-89aaf62c5b12,there is no mapping found yet,,,,,Normalized,a descriptive or general heading conformant to or reduced to a norm or standard (source: http://www.merriam-webster.com/dictionary/title http://www.merriam-webster.com/dictionary/normalize),5126,y,null,y,http://www.merriam-webster.com/dictionary/title http://www.merriam-webster.com/dictionary/normalize,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5126,0,normalizedTitle,NormalizedTitle,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5126,normalizedTitle,null,a descriptive or general heading conformant to or reduced to a norm or standard (source: http://www.merriam-webster.com/dictionary/title http://www.merriam-webster.com/dictionary/normalize)@en,Normalized@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5127_f2721b23-921c-46ba-8d4d-88b46aef6976,there is no mapping found yet,,,,,Original,a descriptive or general heading as it appears in the resource (source: http://www.merriam-webster.com/dictionary/title),5127,y,name,y,http://www.merriam-webster.com/dictionary/title,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5127,0,originalTitle,OriginalTitle,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5127,originalTitle,null,a descriptive or general heading as it appears in the resource (source: http://www.merriam-webster.com/dictionary/title)@en,Original@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5129_3243b897-d5b0-f5b0-a446-2e5de627b1e4,there is no mapping found yet,,,,,Original,the opening words of a text as it appears in the resource (source: http://www.merriam-webster.com/dictionary/incipit),5129,y,name,y,http://www.merriam-webster.com/dictionary/incipit,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5129,0,originalIncipit,OriginalIncipit,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5129,originalIncipit,null,the opening words of a text as it appears in the resource (source: http://www.merriam-webster.com/dictionary/incipit)@en,Original@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-513_bca39b9a-8512-a756-4c07-e18d68cc4a78,"nothing, it has an accepted mapping",nothing to do,http://www.wikidata.org/entity/Q130989,isocatId-matches,,neologism,A newly coined term. (source: ISO12620),513,y,null,y,ISO12620,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-513,0,neologism,neologism,candidate,http://hdl.handle.net/11459/CCR_P-Terminology_5b77056e-4634-1b16-a143-3697c33c17a7,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Terminology_5b77056e-4634-1b16-a143-3697c33c17a7,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-513,neologism,http://hdl.handle.net/11459/CCR__84fcb7e0-75cd-fbc0-5bf7-8c292a2bfa83,A newly coined term. (source: ISO12620)@en,neologism@en,pharmacology: immunosuppressant Definition: substance administered for the purpose of suppressing the rejection of transplanted tissue. (source: ISO12620)@en,...@en,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5130_ea7bb8be-cb01-383d-fd94-0d72168411d2,there is no mapping found yet,,,,,Normalized,the opening words of a text conformant to or reduced to a norm or standard (source: http://www.merriam-webster.com/dictionary/incipit http://www.merriam-webster.com/dictionary/normalize),5130,y,name,y,http://www.merriam-webster.com/dictionary/incipit http://www.merriam-webster.com/dictionary/normalize,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5130,0,normalizedIncipit,NormalizedIncipit,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5130,normalizedIncipit,null,the opening words of a text conformant to or reduced to a norm or standard (source: http://www.merriam-webster.com/dictionary/incipit http://www.merriam-webster.com/dictionary/normalize)@en,Normalized@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5131_d00bbcd5-16a6-9341-eb3f-f6836d5bc0ed,"nothing, it has an accepted mapping",nothing to do,https://www.wikidata.org/wiki/Q191609,manually-found,,chorus,a part of a song or hymn recurring at intervals (source: http://www.merriam-webster.com/dictionary/chorus),5131,y,null,y,http://www.merriam-webster.com/dictionary/chorus,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5131,0,chorus,chorus,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5131,chorus,null,a part of a song or hymn recurring at intervals (source: http://www.merriam-webster.com/dictionary/chorus)@en,chorus@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5132_2f546c04-fa34-92e2-b3f2-6ab177e3c2a9,there is no mapping found yet,,,,,Original,a part of a song or hymn recurring at intervals as it appears in the resource (source: http://www.merriam-webster.com/dictionary/chorus),5132,y,null,y,http://www.merriam-webster.com/dictionary/chorus,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5132,0,originalChorus,OriginalChorus,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5132,originalChorus,null,a part of a song or hymn recurring at intervals as it appears in the resource (source: http://www.merriam-webster.com/dictionary/chorus)@en,Original@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5133_c650c497-73b3-2864-3cd4-37e7c3df5094,there is no mapping found yet,,,,,Normalized,a part of a song or hymn recurring at intervals conformant to or reduced to a norm or standard (source: http://www.merriam-webster.com/dictionary/chorus http://www.merriam-webster.com/dictionary/normalize),5133,y,null,y,http://www.merriam-webster.com/dictionary/chorus http://www.merriam-webster.com/dictionary/normalize,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5133,0,normalizedChorus,NormalizedChorus,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5133,normalizedChorus,null,a part of a song or hymn recurring at intervals conformant to or reduced to a norm or standard (source: http://www.merriam-webster.com/dictionary/chorus http://www.merriam-webster.com/dictionary/normalize)@en,Normalized@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5134_e66f1327-ac29-1e0f-f6e5-7503828305bb,"nothing, it has an accepted mapping",nothing to do,https://www.wikidata.org/wiki/Q170412,manually-found,,Tune,name of a certain musical pitch or consonance (source: http://www.merriam-webster.com/dictionary/tune),5134,y,null,y,http://www.merriam-webster.com/dictionary/tune,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5134,0,tune,Tune,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5134,tune,null,name of a certain musical pitch or consonance (source: http://www.merriam-webster.com/dictionary/tune)@en,Tune@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5135_1be87b5b-bdb1-baf1-1ef8-23afbe337eb6,there is no mapping found yet,,,,,Original,name of a certain succession of musical tones as it appears in the resource (source: http://www.merriam-webster.com/dictionary/tune),5135,y,null,y,http://www.merriam-webster.com/dictionary/tune,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5135,0,originalTune,OriginalTune,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5135,originalTune,null,name of a certain succession of musical tones as it appears in the resource (source: http://www.merriam-webster.com/dictionary/tune)@en,Original@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5136_a10b79ab-0fa0-aaff-d8bf-e0c30c5f603c,there is no mapping found yet,,,,,Normalized,"name of a certain succession of musical tones, conformant to or reduced to a norm or standard (source: http://www.merriam-webster.com/dictionary/tune http://www.merriam-webster.com/dictionary/normalize)",5136,y,null,y,http://www.merriam-webster.com/dictionary/tune http://www.merriam-webster.com/dictionary/normalize,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5136,0,normalizedTune,NormalizedTune,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5136,normalizedTune,null,"name of a certain succession of musical tones, conformant to or reduced to a norm or standard (source: http://www.merriam-webster.com/dictionary/tune http://www.merriam-webster.com/dictionary/normalize)@en",Normalized@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5137_3b08144f-ab58-0777-08e6-db0ba8e84a0d,there is no mapping found yet,,,,,Number of stanzas,the count of the divisions of a poem consisting of a series of lines arranged together in a usually recurring pattern of meter and rhyme (source: http://www.merriam-webster.com/dictionary/stanza),5137,y,null,y,http://www.merriam-webster.com/dictionary/stanza,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5137,0,numberOfStanzasPattern,NumberOfStanzas,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5137,numberOfStanzasPattern,null,the count of the divisions of a poem consisting of a series of lines arranged together in a usually recurring pattern of meter and rhyme (source: http://www.merriam-webster.com/dictionary/stanza)@en,Number of stanzas@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5138_f13da5b3-d1c8-bd38-334c-973feb449d5a,"nothing, it has an accepted mapping",nothing to do,http://www.wikidata.org/entity/Q3264652,isocatId-matches,,Rhyme scheme,the arrangement of rhymes in a stanza or a poem (source: http://www.merriam-webster.com/dictionary/rhyme%20scheme),5138,y,null,y,http://www.merriam-webster.com/dictionary/rhyme%20scheme,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5138,0,rhymeScheme,RhymeScheme,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5138,rhymeScheme,null,the arrangement of rhymes in a stanza or a poem (source: http://www.merriam-webster.com/dictionary/rhyme%20scheme)@en,Rhyme scheme@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5139_4e28be9c-1cd9-986f-d2c2-2a55b3cab31a,there is no mapping found yet,,,,,Accents,"number of pronounciation with accent/stress, per verse in a poem (source: http://www.merriam-webster.com/dictionary/accent)",5139,y,null,y,http://www.merriam-webster.com/dictionary/accent,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5139,0,accents,Accents,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5139,accents,null,"number of pronounciation with accent/stress, per verse in a poem (source: http://www.merriam-webster.com/dictionary/accent)@en",Accents@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5140_f7043ff7-6d65-b27c-985d-da625848b9f0,there is no mapping found yet,,,,,Rhyme gender,"(string of) correspondences in terminal sounds of units of composition or utterance (as two or more words or lines of verse), having a stressed final syllable (masculine rhyme) or not (feminine rhyme); in a metrical text (source: http://www.merriam-webster.com/dictionary/rhyme http://www.merriam-webster.com/dictionary/masculine http://www.merriam-webster.com/dictionary/feminine)",5140,y,null,y,http://www.merriam-webster.com/dictionary/rhyme http://www.merriam-webster.com/dictionary/masculine http://www.merriam-webster.com/dictionary/feminine,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5140,0,rhymeGender,RhymeGender,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5140,rhymeGender,null,"(string of) correspondences in terminal sounds of units of composition or utterance (as two or more words or lines of verse), having a stressed final syllable (masculine rhyme) or not (feminine rhyme); in a metrical text (source: http://www.merriam-webster.com/dictionary/rhyme http://www.merriam-webster.com/dictionary/masculine http://www.merriam-webster.com/dictionary/feminine)@en",Rhyme gender@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5141_28ae7d6f-27bb-fe96-894b-5427c85a4042,there is no mapping found yet,,,,,Number of verses,count of lines of metrical writing (source: http://www.merriam-webster.com/dictionary/verse),5141,y,null,y,http://www.merriam-webster.com/dictionary/verse,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5141,0,numberOfVerses,NumberOfVerses,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5141,numberOfVerses,null,count of lines of metrical writing (source: http://www.merriam-webster.com/dictionary/verse)@en,Number of verses@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5142_232d4537-4437-1b8a-65a3-9a29cb5f0a79,"nothing, it has an accepted mapping",nothing to do,http://www.wikidata.org/entity/Q1198578,manually-validated,,serial number,a numeral or combination of numerals indicating place in a series and used as a means of identification (source: http://www.merriam-webster.com/dictionary/serial+number http://www.merriam-webster.com/dictionary/number),5142,y,null,y,http://www.merriam-webster.com/dictionary/serial+number http://www.merriam-webster.com/dictionary/number,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5142,0,serialNumberGeneral,SerialNumber,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5142,serialNumberGeneral,null,a numeral or combination of numerals indicating place in a series and used as a means of identification (source: http://www.merriam-webster.com/dictionary/serial+number http://www.merriam-webster.com/dictionary/number)@en,serial number@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5144_c01d498d-d4ca-7881-2e55-37dd2875c489,"nothing, it's a non-used concept",nothing to do,,,,sample resolution,The sample resolution defines the number of bits used for each sample in a digital audio signal. (no source) (source: TTNWW-SPRAAK),5144,n,null,y,TTNWW-SPRAAK,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5144,0,sampleResolution,sampleResolution,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5144,sampleResolution,http://hdl.handle.net/11459/CCR__93486a36-4ca9-6c7b-4e8a-f115109a7bf4,The sample resolution defines the number of bits used for each sample in a digital audio signal. (no source) (source: TTNWW-SPRAAK)@en,sample resolution@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5145_ba6b5b45-3272-8b4b-edb1-798a0dccd55c,"nothing, it has an accepted mapping",nothing to do,https://www.wikidata.org/wiki/Q682626,manually-found,,audio format,An audio format is a format for storing an audio bitstream on a file system. (no source) (source: TTNWW-SPRAAK),5145,y,null,y,TTNWW-SPRAAK,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5145,0,audioFormat,audioFormat,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5145,audioFormat,http://hdl.handle.net/11459/CCR__93486a36-4ca9-6c7b-4e8a-f115109a7bf4,An audio format is a format for storing an audio bitstream on a file system. (no source) (source: TTNWW-SPRAAK)@en,audio format@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5146_ec76cdac-c384-0867-0a9f-95dbe701fd12,"nothing, it's a non-used concept",nothing to do,,,,audio encoding method,The audio encoding method is the method used to encode audio information digitally. (no source) (source: TTNWW-SPRAAK),5146,n,null,y,TTNWW-SPRAAK,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5146,0,audioEncodingMethod,audioEncodingMethod,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5146,audioEncodingMethod,http://hdl.handle.net/11459/CCR__93486a36-4ca9-6c7b-4e8a-f115109a7bf4,The audio encoding method is the method used to encode audio information digitally. (no source) (source: TTNWW-SPRAAK)@en,audio encoding method@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5147_cf9a9678-0962-6207-9d4b-4c38bf4ddb81,"nothing, it's a non-used concept",nothing to do,,,,byte order,"The term byte order refers to the ordering of bytes within a single 16-, 32- or 64-byte word. The usual contrast is whether the most significant or least significant byte is ordered first - i.e. at the lowest byte address � within the larger data item. (source: wikipedia) (source: TTNWW-SPRAAK)",5147,n,null,y,TTNWW-SPRAAK,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5147,0,byteOrderWord,byteOrder,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5147,byteOrderWord,http://hdl.handle.net/11459/CCR__93486a36-4ca9-6c7b-4e8a-f115109a7bf4,"The term byte order refers to the ordering of bytes within a single 16-, 32- or 64-byte word. The usual contrast is whether the most significant or least significant byte is ordered first - i.e. at the lowest byte address � within the larger data item. (source: wikipedia) (source: TTNWW-SPRAAK)@en",byte order@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5148_9dde6058-abf3-8803-bc92-0679d0d296cf,"nothing, it has an accepted mapping",nothing to do,http://www.wikidata.org/entity/Q111352,isocatId-matches,,lexeme,"A lexeme is an abstract unit in linguistics that roughly corresponds to a set of forms taken by a single word. For example, in the English language, �run�, �runs�, �ran� and �running� are forms of the same lexeme conventionally written as RUN. (source: wikipedia) (source: TTNWW-SPRAAK)",5148,n,null,y,TTNWW-SPRAAK,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5148,0,lexemeAbstractUnit,lexeme,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5148,lexemeAbstractUnit,http://hdl.handle.net/11459/CCR__93486a36-4ca9-6c7b-4e8a-f115109a7bf4,"A lexeme is an abstract unit in linguistics that roughly corresponds to a set of forms taken by a single word. For example, in the English language, �run�, �runs�, �ran� and �running� are forms of the same lexeme conventionally written as RUN. (source: wikipedia) (source: TTNWW-SPRAAK)@en",lexeme@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-5149_713d03e7-73df-bfba-cffa-e085a9335847,"nothing, it's a non-used concept",nothing to do,,,,lemma,A lemma is a particular form of a lexeme that is chosen by convention to represent a canonical form of a lexeme. (source: wikipedia) (source: TTNWW-SPRAAK),5149,n,null,y,TTNWW-SPRAAK,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5149,0,lemmaCanonicalForm,lemma,candidate,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-undecided_0103ef85-e040-85f0-c3a1-7b26f5659821,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-5149,lemmaCanonicalForm,http://hdl.handle.net/11459/CCR__93486a36-4ca9-6c7b-4e8a-f115109a7bf4,A lemma is a particular form of a lexeme that is chosen by convention to represent a canonical form of a lexeme. (source: wikipedia) (source: TTNWW-SPRAAK)@en,lemma@en,null,null,null,null,null,null,null,null,null,null
